Type,銷售文件類型,Save,Message,項目,排程明細號碼,ETD Date,專案代碼,上線日,訂單,物料,物料說明,規格,User Status,項目數量,收貨數量,系統料齊日,基本開始日期,基本完成日期,工單備註,備註(生管),DIP完工日,TEST上線日,料齊日(生管),責任單位(人工),逾期代碼,逾期說明,列印日期,已發料,Fin.iss,GMPS,料齊日(物管),未上線原因(生管),SRR申請單號,VVIP,VVIP2,綠色通道,儲存地點,MRP 控制員,MRP 控制員名稱,客戶名稱(人工),頂階成品品號(人工),Request Qty,訂單單號(人工),訂單單號項次(人工),OTD(PC),Rev,未上線原因,CRTD,REL,PDLV,DLV,確認指示碼,建立日期,前日料齊,Critical,缺料1,缺料2,缺料3,缺料4,缺料5,缺料6,缺料7,缺料8,缺料9,缺料10,MC Code,MC名稱,期望料齊日,最晚料齊日,實際開工日,實際完工日,備註(物管),頂階工單,工廠,SD 文件種類,SO 號碼,銷售訂單項目,客戶,名稱 1,預訂號碼,MRP 群組,產品階層,拔工單 Check(生管),OP確認OK(生管),原開工日期(生管),死棋料(生管),拔工單Remark(生管),收貨作業處理時間,Promise Date,齊套日期,瓶頸料,瓶頸料齊日,瓶頸料缺料,瓶頸料工單,Icon,Priority,訂單創建日期,是否可以委外加工,不可發包原因,PCB第一次生產,製件數,重點pullin,Series Alert,BU,VP
MO,59N1,Save,,0,0,2025-08-12 00:00:00,2509.91-72307-L040,2025-08-14 00:00:00,59N125090317,59-72307-L060,t1nanoX-EL-x6211E-8G,(G),ZREL,6,0,2025-08-11 00:00:00,2025-08-14 00:00:00,2025-08-20 00:00:00,59-72307-L050+91,8/18接測,2025-08-15 00:00:00,2025-08-18 00:00:00,2025-08-12 00:00:00,,,,,,,,,,,false,,false,AY59,P02,COM-陳佳菱,威力工業網絡股份有限公司,91-72307-L040,0,1100029125,20,,A1,,,X,,,,2025-07-25 00:00:00,,Y,,,,,,,,,,,M02,黃佳雯,,,,,,91N125090316,1100,C,,0,52,威力工業網絡股份有限公司,4849344,Z040,0026.0070.COM301,false,false,,,,1,,2025-08-11 00:00:00,,,,,,,2025-06-12 00:00:00,,,,1222,,,COM,
MO,91N1,Save,,0,0,2025-08-19 00:00:00,2509.91-72307-L040,2025-08-21 00:00:00,91N125090316,91-72307-L050,t1nanoX-EL-x6211E-8G,(G),ZREL,20,0,2025-07-31 00:00:00,2025-08-21 00:00:00,2025-08-26 00:00:00,"DEV-0054657,59-72307-L050+91",,,,2025-08-20 00:00:00,,,,,,,,,,,false,,false,AY91,P02,COM-陳佳菱,威力工業網絡股份有限公司,91-72307-L040,0,1100029125,10,,,,,X,,,,2025-07-25 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91N125090316,1100,C,,0,52,威力工業網絡股份有限公司,4849345,Z041,0026.0070.COM301,false,false,,,,1,,2025-08-11 00:00:00,,,,,,,2025-06-12 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-19 00:00:00,2509.91-72307-L040,2025-08-21 00:00:00,91N125090317,91-72307-L050,t1nanoX-EL-x6211E-8G,(G),ZREL,6,0,2025-07-31 00:00:00,2025-08-21 00:00:00,2025-08-26 00:00:00,59-72307-L050+91,,,,2025-08-20 00:00:00,,,,,,,,,,,false,,false,AY91,P02,COM-陳佳菱,威力工業網絡股份有限公司,91-72307-L040,4,1100029125,20,,,,,X,,,,2025-07-25 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91N125090316,1100,C,,0,52,威力工業網絡股份有限公司,4849346,Z041,0026.0070.COM301,false,false,,,,1,,2025-08-11 00:00:00,,,,,,,2025-06-12 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,2509.91-72512-0010,2025-08-08 00:00:00,91N125090048,91-72512-0010,LEC-iMX8MP-Q-N-2G-32G-ER,(G)REV:,ZREL,2,0,2025-07-28 00:00:00,2025-08-08 00:00:00,2025-09-26 00:00:00,"收單20250515,59+91",,,,2025-07-23 00:00:00,,,,2025-07-14 00:00:00,,,,,,,false,,false,AY91,P01,PC-許素賢,ADLINK Technology GmbH,91-72512-0010,0,2210015088,30,2025-09-29 00:00:00,,,,X,,,,2025-05-22 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090048,1100,C,,0,AD7102,ADLINK Technology GmbH,4756976,Z040,0026.0072.COM601,false,false,2025-09-16 00:00:00,,,1,,2025-07-28 00:00:00,,,,,,,2025-05-15 00:00:00,,,,0,,,COM,
MO,59N1,Save,,0,0,2025-07-29 00:00:00,2509.91-72512-1010,2025-08-11 00:00:00,59N125090163,59-72512-1010,LEC-iMX8MP-Q-N-4G-32G-ER,(G)REV:A2,ZREL,6,0,2025-07-28 00:00:00,2025-08-11 00:00:00,2025-08-15 00:00:00,"[2連板]收單:20250626,[挪9V-72512-0000(202508)*6]",,2025-08-12 00:00:00,2025-08-12 00:00:00,2025-07-28 00:00:00,,,,,,,,,,,false,,false,AY59,P01,PC-許素賢,ADLINK TECHNOLOGY JAPAN CORPORATION,91-72512-1010,0,2210015630,40,2025-09-17 00:00:00,A2,,,X,,,,2025-06-30 00:00:00,,Y,,,,,,,,,,,M05,蔡蕙心,,,,,7/16:72-04032-19Z0(20251003)EOL拔MO，其餘8/15料齊,91N125090163,1100,C,,0,AD4100,ADLINK TECHNOLOGY JAPAN CORPORATION,4813321,Z040,0026.0072.COM601,false,false,2025-09-01 00:00:00,,,1,,2025-07-31 00:00:00,,,,,,,2025-06-26 00:00:00,,,,675,,,COM,
MO,91N1,Save,,0,0,2025-12-26 00:00:00,2509.91-72512-1010,2025-08-18 00:00:00,91N125090163,91-72512-1010,LEC-iMX8MP-Q-N-4G-32G-ER,(G)REV:A2,ZREL,5,0,2025-07-31 00:00:00,2025-08-18 00:00:00,2025-08-20 00:00:00,收單:20250626,,,,2025-08-15 00:00:00,,,,,,,,,,,false,,false,AY91,P01,PC-許素賢,ADLINK TECHNOLOGY JAPAN CORPORATION,91-72512-1010,0,2210015630,40,2025-09-17 00:00:00,,,,X,,,,2025-06-30 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090163,1100,C,,0,AD4100,ADLINK TECHNOLOGY JAPAN CORPORATION,4812749,Z040,0026.0072.COM601,false,false,2025-09-04 00:00:00,,,1,,2025-07-31 00:00:00,,,,,,,2025-06-26 00:00:00,,,,0,,,COM,
MO,59E1,Save,,0,0,,2509.91-72516-711E,2025-07-21 00:00:00,59E125090061,59-72516-712E,LEC-MTK-I1200-8G-128G-ER/EXFO,(EA)REV:A1,ZREL,10,6,,2025-07-21 00:00:00,2025-07-31 00:00:00,"收單:20250626,Claire Chang#8882",,,,2025-07-18 00:00:00,,2.生產異常,7/24 不良原因: 良率過低 ( 無法還原OS *4 ),2025-07-18 00:00:00,Y,X,X,,,,false,,false,AY59,P08,COM -EA2,EXFO,91-72516-711E,0,1100029516,10,2025-09-03 00:00:00,,,,X,X,,,2025-06-30 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,2025-07-21 00:00:00,,,91E125090061,1100,C,,0,4004,EXFO,4813341,Z040,0026.0072.COM601,false,false,,,,1,,2025-12-24 00:00:00,,,,,,,2025-06-26 00:00:00,,,,0,,,COM,
MO,91E1,Save,,0,0,2025-08-04 00:00:00,2509.91-72516-711E,2025-08-05 00:00:00,91E125090061,91-72516-711E,LEC-MTK-I1200-8G-128G-ER/EXFO,(EA)REV:A1,ZREL,10,0,2025-07-28 00:00:00,2025-08-05 00:00:00,2025-08-06 00:00:00,"收單:20250626,Claire Chang#8882",,,,2025-07-31 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P08,COM -EA2,EXFO,91-72516-711E,0,1100029516,10,2025-09-03 00:00:00,,,,X,,,,2025-06-30 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91E125090061,1100,C,,0,4004,EXFO,4812796,Z040,0026.0072.COM601,false,false,,,,1,,2025-12-24 00:00:00,,,,,@5D@,,2025-06-26 00:00:00,,,,0,X,,COM,
MO,59N1,Save,,0,0,2025-08-14 00:00:00,2509.91-72517-1510,2025-08-12 00:00:00,59N125090078,59-72517-1510,LEC-iMX8MM-Q-2G-32G-ER/TA,(EP)REV:A1,ZREL,1000,0,2025-08-13 00:00:00,2025-08-12 00:00:00,2025-08-21 00:00:00,"收單:20250529,59+91",,2025-08-14 00:00:00,2025-08-14 00:00:00,2025-08-06 00:00:00,,,,,,,,,,,false,,false,AY59,P01,PC-許素賢,PB Technologies Ltd,91-72517-1510,0,1100028759,10,2025-09-04 00:00:00,A1,,,X,,,,2025-06-06 00:00:00,,Y,71-09119-00Z0(20250813)L,,,,,,,,,,M05,蔡蕙心,,,,,7/2: on-going,91N125090078,1100,C,,0,2473,PB Technologies Ltd,4776149,Z040,0026.0072.COM601,false,false,,,,1,,2025-08-20 00:00:00,,,,,,,2025-05-29 00:00:00,,,,716,,,COM,
MO,91N1,Save,,0,0,2025-08-28 00:00:00,2509.91-72517-1510,2025-08-20 00:00:00,91N125090078,91-72517-1510,LEC-iMX8MM-Q-2G-32G-ER/TA,(EP)REV:A1,ZREL,500,0,2025-08-20 00:00:00,2025-08-20 00:00:00,2025-09-03 00:00:00,"收單:20250529,59+91",,,,2025-08-19 00:00:00,,,,,,,,,,,false,,false,AY91,P01,PC-許素賢,PB Technologies Ltd,91-72517-1510,0,1100028759,10,2025-09-04 00:00:00,,,,X,,,,2025-06-06 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090078,1100,C,,0,2473,PB Technologies Ltd,4775550,Z040,0026.0072.COM601,false,false,,,,1,,2025-08-20 00:00:00,,,,,,,2025-05-29 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-28 00:00:00,2509.91-72517-1510,2025-08-22 00:00:00,91N125090287,91-72517-1510,LEC-iMX8MM-Q-2G-32G-ER/TA,(EP)REV:A1,ZREL,500,0,2025-08-20 00:00:00,2025-08-22 00:00:00,2025-09-03 00:00:00,"收單:20250529,59+91",,,,2025-08-21 00:00:00,,,,,,,,,,,false,,false,AY91,P01,PC-許素賢,PB Technologies Ltd,91-72517-1510,0,1100028759,10,2025-09-04 00:00:00,,,,X,,,,2025-07-19 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090078,1100,C,,0,2473,PB Technologies Ltd,4840513,Z040,0026.0072.COM601,false,false,,,,1,,2025-08-20 00:00:00,,,,,,,2025-05-29 00:00:00,,,,0,,,COM,
MO,85N1,Save,,0,0,2025-08-02 00:00:00,2509.91-72601-010E,2025-08-12 00:00:00,85N125080172,85-72601-0110,ASH-CF-i7-8850H/mDP/S16G/ETC,(G)PCB:A1,ZREL,30,0,2025-08-01 00:00:00,2025-08-12 00:00:00,2025-08-18 00:00:00,"[2連板]收單:2025/04/09,#Clare,55-72601-010E",,,,2025-08-08 00:00:00,,,,,,,,,,,false,,false,AY85,P02,COM-陳佳菱,Avnet Inc.,91-72601-010E,0,1100027304,20,,,,,X,,,,2025-06-12 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91E125060462,1100,C,,0,3877,Avnet Inc.,4793219,Z040,0026.0070.COM102,false,false,,,,1,,2025-09-01 00:00:00,,,,,,,2025-04-09 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-15 00:00:00,2509.91-72601-010E,2025-08-19 00:00:00,91N125080173,91-72601-0110,ASH-CF-i7-8850H/mDP/S16G/ETC,(G)PCB:A1,ZREL,30,0,2025-08-08 00:00:00,2025-08-19 00:00:00,2025-09-01 00:00:00,"收單:2025/04/09,#Clare,85-72601-010E",,,,2025-08-18 00:00:00,,,,,,,,,,,false,,false,AY91,P02,COM-陳佳菱,Avnet Inc.,91-72601-010E,0,1100027304,20,,,,,X,,,,2025-06-12 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91E125060462,1100,C,,0,3877,Avnet Inc.,4793236,Z040,0026.0070.COM102,false,false,,,,1,,2025-09-01 00:00:00,,,,,,,2025-04-09 00:00:00,,,,0,,,COM,
MO,85E1,Save,,0,0,2025-07-29 00:00:00,2509.91-77106-406E,2025-08-13 00:00:00,85E125090048,85-73102-026E,ASM-HPC-ALT-Q32-17,(EA)Rev.,ZREL,12,0,2025-07-28 00:00:00,2025-08-13 00:00:00,2025-08-18 00:00:00,[預估]收單:20250620,,,,2025-08-12 00:00:00,,,,,,,,,,,false,,false,AY85,P14,COM -EA1,A2505_0001,91-77106-406E,0,FCST,0,2025-09-22 00:00:00,,,,X,,,,2025-06-23 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,7/1:on-going,91E125090048,1100,,,0,,,4803917,Z040,0026.0071.COM501,false,false,,,,1,,2025-08-21 00:00:00,,,,,,,,,,,0,,,COM,
MO,91E1,Save,,0,0,2025-08-28 00:00:00,2509.91-77106-406E,2025-08-19 00:00:00,91E125090048,91-77106-406E,I-COM HPC Ampere Altra DEV Kit-32,(EA)Rev.,ZREL,12,0,2025-08-21 00:00:00,2025-08-19 00:00:00,2025-08-26 00:00:00,[預估]收單:20250620,,,,2025-08-18 00:00:00,,,,,,,,,,,false,,false,AY91,P14,COM -EA1,A2505_0001,91-77106-406E,0,FCST,0,2025-09-22 00:00:00,,,,X,,,,2025-06-23 00:00:00,,,50-41068-5000(20250821)H,,,,,,,,,,M02,黃佳雯,,,,,,91E125090048,1100,,,0,,,4806998,Z040,0026.0071.COM503,false,false,,,,1,,2025-08-21 00:00:00,,,,,,,,,,,0,,,COM,
MO,59N1,Save,,0,0,2025-08-15 00:00:00,2509.91-77A07-4310,2025-08-18 00:00:00,59N125090151,59-77A07-5010,I-Pi SMARC Plus X,(G)Rev:A3,ZREL,34,0,2025-08-14 00:00:00,2025-08-18 00:00:00,2025-08-25 00:00:00,合併投產,8/20接測,2025-08-19 00:00:00,2025-08-20 00:00:00,2025-08-15 00:00:00,,,,,,,,,,,false,,false,AY59,P02,COM-陳佳菱,FCST,91-77A07-4310,0,A2505,1,2025-09-22 00:00:00,A3,,,X,,,,2025-06-23 00:00:00,,Y,,,,,,,,,,,M02,黃佳雯,,,,,7/1:on-going,59N125090151,1100,,,0,,,4804199,Z040,0026.0072.COM602,false,false,,,,1,,2025-08-14 00:00:00,,,,,,,,,,,653,,,COM,
MO,59N1,Save,,0,0,,2509.91-77A07-5010,2025-07-24 00:00:00,59N125080125,59-77A07-5010,I-Pi SMARC Plus X,(G)Rev:A3,ZREL,56,0,2025-07-24 00:00:00,2025-07-24 00:00:00,2025-08-06 00:00:00,合併投產,測具衝突,2025-07-25 00:00:00,2025-07-29 00:00:00,2025-07-23 00:00:00,,,,2025-07-17 00:00:00,Y,,X,,,,false,,false,AY59,P02,COM-陳佳菱,FCST,91-77A07-431E,0,A2505,1,2025-08-20 00:00:00,A3,,,X,,,,2025-05-27 00:00:00,,Y,,,,,,,,,,,M02,黃佳雯,,,2025-07-22 00:00:00,,7/1:on-going,59N125080125,1100,,,0,,,4767734,Z040,0026.0072.COM602,false,false,,,,1,,2025-07-24 00:00:00,,,,,,,,,,,646,,,COM,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,2509.91-77A07-5010,2025-08-05 00:00:00,91N125090238,91-77A07-5010,I-Pi SMARC Plus X,(G)Rev:A3,ZREL,5,0,2025-07-28 00:00:00,2025-08-05 00:00:00,2025-08-12 00:00:00,59-77A07-5010+91,,,,2025-08-05 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK TECHNOLOGY JAPAN CORPORATION,91-77A07-5010,0,2210015630,30,2025-09-17 00:00:00,,,,X,,,,2025-07-10 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91N125090238,1100,C,,0,AD4100,ADLINK TECHNOLOGY JAPAN CORPORATION,4829752,Z040,0026.0072.COM602,false,false,,,,1,,2025-10-15 00:00:00,,,,,,,2025-06-26 00:00:00,,,,0,,,COM,
MO,91E1,Save,,0,0,2025-08-29 00:00:00,2509.91-79030-002E,2025-08-26 00:00:00,91E125090029,91-79030-002E,Aristocrat Gen10 Backplane,(EA)REV:A1,ZREL,480,0,2025-08-18 00:00:00,2025-08-26 00:00:00,2025-09-02 00:00:00,,55E125090021,,,2025-08-25 00:00:00,,,,,,,,,,,false,,false,AY91,P16,NCP,9月-Aristocrat,91-79030-002E,0,1100025379,10,,,Gen10專案,,X,,,,2025-06-02 00:00:00,,,,,,,,,,,,,M12,蕭嘉欣,,,,,,91E125090029,1100,C,,0,3625,FLEXTRONICS INTERNATIONAL EUROPE BV,4775638,Z040,0006.0011.DMS004,false,false,,,,1,,2025-08-18 00:00:00,,,,,,,2025-01-23 00:00:00,,,,0,,,DRC,
MO,91E1,Save,,0,0,2025-09-05 00:00:00,2509.91-79030-002E,2025-08-28 00:00:00,91E125090031,91-79030-002E,Aristocrat Gen10 Backplane,(EA)REV:A1,ZREL,450,0,2025-08-28 00:00:00,2025-08-28 00:00:00,2025-09-08 00:00:00,,55E125090021,,,2025-08-27 00:00:00,,,,,,,,,,,false,,false,AY93,P16,NCP,9月-Aristocrat,91-79030-002E,450,1100025380,10,,,Gen10專案,,X,,,,2025-06-04 00:00:00,,,,,,,,,,,,,M12,蕭嘉欣,,,,,,91E125090031,1100,C,,0,3625,FLEXTRONICS INTERNATIONAL EUROPE BV,4775639,Z040,0006.0011.DMS004,false,false,,,,1,,2025-08-28 00:00:00,,,,,,,2025-01-23 00:00:00,,,,0,,,DRC,
MO,91E1,Save,,0,0,2025-09-06 00:00:00,2509.91-79030-002E,2025-09-01 00:00:00,91E125090080,91-79030-002E,Aristocrat Gen10 Backplane,(EA)REV:A1,ZREL,600,0,2025-08-28 00:00:00,2025-09-01 00:00:00,2025-09-15 00:00:00,,55E125090021,,,2025-08-30 00:00:00,,,,,,,,,,,false,,false,AY93,P16,NCP,9月-Aristocrat,91-79030-002E,600,,0,,,Gen10專案,,X,,,,2025-07-07 00:00:00,,,,,,,,,,,,,M12,蕭嘉欣,,,,,,91E125090080,1100,,,0,,,4820858,Z040,0006.0011.DMS004,false,false,,,,1,,2025-08-28 00:00:00,,,,,,,,,,,0,,,DRC,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,2509.91-95141-4010,2025-08-06 00:00:00,91N125070426,91-95141-4010,THSM-nXBT-B,(G)REV,ZREL,1,0,2025-07-28 00:00:00,2025-08-06 00:00:00,2025-09-23 00:00:00,2025/09/24,,,,2025-07-14 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P02,COM-陳佳菱,AKDAG SAVUNMA Teknolojileri ve Muh.,91-95141-4010,0,1100029504,40,2025-09-24 00:00:00,,,,X,,,,2025-07-03 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125070426,1100,C,,0,1045,AKDAG SAVUNMA Teknolojileri ve Muh.,4812789,Z040,0026.0070.COMA01,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2025-06-25 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,2509.91-95177-0010,2025-08-11 00:00:00,91N125090105,91-95177-0010,HTS-SL-B,(G).,ZREL,34,0,2025-07-28 00:00:00,2025-08-11 00:00:00,2025-08-21 00:00:00,2025/09/16,,,,2025-07-09 00:00:00,,,,,,,,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK Technology GmbH,91-95177-0010,0,2210013786,20,2025-09-16 00:00:00,,,,X,,,,2025-06-13 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090105,1100,C,,0,AD7103,ADLINK Technology GmbH,4785248,Z040,0026.0070.COMA01,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2025-01-20 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-13 00:00:00,2509.91-95177-1310,2025-08-06 00:00:00,91N125090103,91-95177-1310,HTS-SL-BT/Datus,(G)(EOL),ZREL,100,0,2025-08-06 00:00:00,2025-08-06 00:00:00,2025-09-02 00:00:00,2025/09/03,,,,2025-08-05 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK Technology GmbH,91-95177-1310,0,2210010327,20,2025-09-03 00:00:00,,,,X,,,,2025-06-13 00:00:00,,,,,,,,,,,,,M10,曾猷智,,,,,,91N125090103,1100,C,,0,AD7102,ADLINK Technology GmbH,4793310,Z022,0026.0070.COMA01,false,false,,,,1,,2025-08-06 00:00:00,,,,,,,2023-12-28 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-26 00:00:00,2509.91-95186-1010,2025-08-20 00:00:00,91N125090032,91-95186-1010,CMx-BTx-TM-10,(G).,ZREL,500,0,2025-08-18 00:00:00,2025-08-20 00:00:00,2025-08-29 00:00:00,,,,,2025-08-15 00:00:00,,,,,,,,,,,false,,false,AY91,P06,NCP-羅云禎,ADLINK Technology GmbH,91-95186-1010,0,2210009710,40,,,,,X,,,,2025-05-08 00:00:00,,,,,,,,,,,,,M06,何淑貞,,,,,,91N125090032,1100,C,,0,AD7100,ADLINK Technology GmbH,4738929,Z041,0030.0037.PC1041,false,false,,,,1,,2025-08-18 00:00:00,,,,,,,2023-10-04 00:00:00,,,,0,,,DRC,
MO,91N1,Save,,0,0,2025-08-18 00:00:00,2509.91-95190-0110,2025-08-11 00:00:00,91N125090010,91-95190-0110,HTS-DN7-B_HS1/Cymer,(G)Rev.,ZREL,100,0,2025-08-11 00:00:00,2025-08-11 00:00:00,2025-09-02 00:00:00,2025/09/03,,,,2025-08-08 00:00:00,,,,,,,,,,,false,L,false,AY91,P02,COM-陳佳菱,Avnet Inc.,91-95190-0110,0,1100026611,10,2025-09-03 00:00:00,,,,X,,,,2025-04-15 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090010,1100,C,,0,3877,Avnet Inc.,4711557,Z040,0026.0070.COMA01,false,false,,,,1,,2025-08-11 00:00:00,,,,,,,2025-03-13 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-13 00:00:00,2509.91-95192-2010,2025-08-13 00:00:00,91N125080281,91-95192-2010,THS-nXAL-B-I,(G)Rev.,ZREL,90,0,2025-08-06 00:00:00,2025-08-13 00:00:00,2025-08-19 00:00:00,2025/09/10,,,,2025-08-12 00:00:00,,,,,,,,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK TECHNOLOGY JAPAN CORPORATION,91-95192-2010,0,2210013373,10,2025-09-10 00:00:00,,,,X,,,,2025-07-08 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090038,1100,C,,0,AD4100,ADLINK TECHNOLOGY JAPAN CORPORATION,4827617,Z022,0026.0070.COMA01,false,false,,,,1,,2025-08-06 00:00:00,,,,,,,2024-12-11 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,,2509.91-95192-2010,2025-07-29 00:00:00,91N125090038,91-95192-2010,THS-nXAL-B-I,(G)Rev.,ZREL,172,0,2025-07-25 00:00:00,2025-07-29 00:00:00,2025-08-11 00:00:00,2025/09/10,,,,2025-07-24 00:00:00,,9.其它,生管調整,2025-07-22 00:00:00,Y,,X,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK TECHNOLOGY JAPAN CORPORATION,91-95192-2010,0,2210013373,10,2025-09-10 00:00:00,,,,X,,,,2025-05-13 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,2025-07-25 00:00:00,,,91N125090038,1100,C,,0,AD4100,ADLINK TECHNOLOGY JAPAN CORPORATION,4746968,Z022,0026.0070.COMA01,false,false,,,,1,,2025-08-06 00:00:00,,,,,,,2024-12-11 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-12 00:00:00,2509.91-95200-2010,2025-08-19 00:00:00,91N125080223,91-95200-2010,THS-cKL-B,(G).,ZREL,14,0,2025-08-05 00:00:00,2025-08-19 00:00:00,2025-08-25 00:00:00,"PD提前,2025/09/16",,,,2025-08-05 00:00:00,,,,,,,,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK Technology GmbH,91-95200-2010,0,2210014353,70,2025-09-16 00:00:00,,,,X,,,,2025-06-25 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090106,1100,C,,0,AD7103,ADLINK Technology GmbH,4810688,Z022,0026.0070.COMA01,false,false,,,,1,,2025-08-05 00:00:00,,,,,,,2025-03-13 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,2509.91-95229-4010,2025-08-05 00:00:00,91N125090210,91-95229-4010,HTS-CF-BT,(G)Rev:,ZREL,17,0,2025-07-28 00:00:00,2025-08-05 00:00:00,2025-08-15 00:00:00,2025/09/29,,,,2025-07-28 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P02,COM-陳佳菱,"Ampro ADLINK Technology, Inc.",91-95229-4010,0,8130000420,70,2025-09-29 00:00:00,,,,X,,,,2025-07-07 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090210,1100,,,0,,,4821119,Z022,0026.0070.COMA01,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,,,,,0,,,COM,
MO,91N1,Save,,0,0,,2509.91-95229-6110,2025-07-29 00:00:00,91N125090044,91-95229-6110,THSH-CF-BTL-dSPACE,(G),ZCHG,60,0,2025-07-25 00:00:00,2025-07-29 00:00:00,2025-07-30 00:00:00,2025/09/10,,,,2025-07-28 00:00:00,,,,2025-07-22 00:00:00,Y,X,X,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK Technology GmbH,91-95229-6110,0,2210015069,10,2025-09-10 00:00:00,,,,X,,,,2025-05-19 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,2025-07-25 00:00:00,,,91N125090044,1100,C,,0,AD7102,ADLINK Technology GmbH,4757058,Z040,0026.0070.COMA01,false,false,,,,0,,2025-07-25 00:00:00,,,,,,,2025-05-14 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-11 00:00:00,2509.91-95318-5010,2025-08-05 00:00:00,91N125070264,91-95318-5010,THSF-TL-BL,(G)Rev:,ZREL,39,0,2025-08-04 00:00:00,2025-08-05 00:00:00,2025-08-22 00:00:00,2025/09/03,,,,2025-08-04 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK Technology Korea Ltd.,91-95318-5010,0,2210013813,20,2025-09-03 00:00:00,,,,X,,,,2025-06-02 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125070264,1100,C,,0,AD5100,ADLINK Technology Korea Ltd.,4780074,Z040,0026.0070.COMA01,false,false,,,,1,,2025-08-04 00:00:00,,,,,,,2025-01-21 00:00:00,,,,0,,,COM,
MO,59N1,Save,,0,0,2025-08-26 00:00:00,2509.93-41056-0010,2025-08-28 00:00:00,59N125090045,59-32022-0010,ADM-AL30 AFM board,(G),ZREL,24,0,2025-08-25 00:00:00,2025-08-28 00:00:00,2025-09-05 00:00:00,,9/1接測,2025-08-29 00:00:00,2025-09-01 00:00:00,2025-08-27 00:00:00,,,,,,,,,,,false,,false,AY59,P06,NCP-羅云禎,FCST,93-41056-0010,0,,0,,A2,,,X,,,,2025-05-20 00:00:00,,Y,,,,,,,,,,,M10,曾猷智,,,,,,93N125090045,1100,,,0,,,4757495,Z040,0018.0046.NCPS81,false,false,,,,1,,2025-10-23 00:00:00,,,,,,,,,,,916,,,NCA,
